ZIP Code	County Name	State Code	State Name	FMR Source	Has SAFMR Data But Uses FMR
35610	Lauderdale	AL	Alabama	NONE	Yes
35611	Limestone County	AL	Alabama	NONE	Yes
35612	Limestone County	AL	Alabama	NONE	Yes
35613	Limestone County	AL	Alabama	NONE	Yes
35614	Lauderdale	AL	Alabama	NONE	Yes
35615	Limestone County	AL	Alabama	NONE	Yes
35616	Colbert	AL	Alabama	NONE	Yes
35618	Lawrence County	AL	Alabama	NONE	Yes
35619	Morgan	AL	Alabama	NONE	Yes
35620	Limestone County	AL	Alabama	NONE	Yes
35621	Lauderdale	AL	Alabama	NONE	Yes
35622	Lauderdale	AL	Alabama	NONE	Yes
35630	Lauderdale	AL	Alabama	NONE	Yes
35631	Lauderdale County	AL	Alabama	NONE	Yes
35632	Lauderdale County	AL	Alabama	NONE	Yes
35633	Lauderdale County	AL	Alabama	NONE	Yes
35634	Lauderdale County	AL	Alabama	NONE	Yes
35640	Morgan County	AL	Alabama	NONE	Yes
35643	Lauderdale	AL	Alabama	NONE	Yes
35645	Lauderdale County	AL	Alabama	NONE	Yes
35646	Colbert County	AL	Alabama	NONE	Yes
35647	Limestone County	AL	Alabama	NONE	Yes
35648	Lauderdale County	AL	Alabama	NONE	Yes
35649	Limestone County	AL	Alabama	NONE	Yes
35650	Lawrence County	AL	Alabama	NONE	Yes
35651	Lauderdale	AL	Alabama	NONE	Yes
35652	Lauderdale	AL	Alabama	NONE	Yes
35653	Lauderdale	AL	Alabama	NONE	Yes
35654	Lauderdale	AL	Alabama	NONE	Yes
35660	Lauderdale	AL	Alabama	NONE	Yes
35661	Lauderdale	AL	Alabama	NONE	Yes
35662	Colbert County	AL	Alabama	NONE	Yes
35670	Morgan County	AL	Alabama	NONE	Yes
35671	Limestone County	AL	Alabama	NONE	Yes
35672	Lauderdale	AL	Alabama	NONE	Yes
35673	Lauderdale	AL	Alabama	NONE	Yes
35674	Colbert County	AL	Alabama	NONE	Yes
35677	Lauderdale County	AL	Alabama	NONE	Yes
35739	Limestone	AL	Alabama	NONE	Yes
35740	Jackson County	AL	Alabama	NONE	Yes
35741	Madison County	AL	Alabama	NONE	Yes
35742	Limestone County	AL	Alabama	NONE	Yes
35744	Jackson County	AL	Alabama	NONE	Yes
35745	Jackson County	AL	Alabama	NONE	Yes
35746	Jackson County	AL	Alabama	NONE	Yes
35747	Marshall County	AL	Alabama	NONE	Yes
35748	Madison	AL	Alabama	NONE	Yes
35749	Madison	AL	Alabama	NONE	Yes
35750	Madison County	AL	Alabama	NONE	Yes
35751	Jackson County	AL	Alabama	NONE	Yes
35752	Jackson County	AL	Alabama	NONE	Yes
35754	Morgan	AL	Alabama	NONE	Yes
35755	Jackson	AL	Alabama	NONE	Yes
35756	Limestone	AL	Alabama	NONE	Yes
35757	Madison	AL	Alabama	NONE	Yes
35758	Madison County	AL	Alabama	NONE	Yes
35759	Madison County	AL	Alabama	NONE	Yes
35760	Jackson	AL	Alabama	NONE	Yes
35761	Madison County	AL	Alabama	NONE	Yes
35762	Madison County	AL	Alabama	NONE	Yes
35763	Madison County	AL	Alabama	NONE	Yes
35764	Jackson County	AL	Alabama	NONE	Yes
35765	Jackson	AL	Alabama	NONE	Yes
35766	Jackson County	AL	Alabama	NONE	Yes
35768	Jackson County	AL	Alabama	NONE	Yes
35769	Jackson	AL	Alabama	NONE	Yes
35771	Jackson	AL	Alabama	NONE	Yes
35772	Jackson County	AL	Alabama	NONE	Yes
35773	Madison	AL	Alabama	NONE	Yes
35774	Jackson County	AL	Alabama	NONE	Yes
35775	Jackson	AL	Alabama	NONE	Yes
35776	Jackson	AL	Alabama	NONE	Yes
35801	Madison County	AL	Alabama	NONE	Yes
35802	Madison County	AL	Alabama	NONE	Yes
35803	Madison County	AL	Alabama	NONE	Yes
35804	Madison County	AL	Alabama	NONE	Yes
35805	Madison County	AL	Alabama	NONE	Yes
35806	Madison County	AL	Alabama	NONE	Yes
35807	Madison County	AL	Alabama	NONE	Yes
35808	Madison County	AL	Alabama	NONE	Yes
35809	Madison County	AL	Alabama	NONE	Yes
35810	Madison County	AL	Alabama	NONE	Yes
35811	Madison County	AL	Alabama	NONE	Yes
35812	Madison County	AL	Alabama	NONE	Yes
35813	Madison County	AL	Alabama	NONE	Yes
35814	Madison County	AL	Alabama	NONE	Yes
35815	Madison County	AL	Alabama	NONE	Yes
35816	Madison County	AL	Alabama	NONE	Yes
35824	Madison County	AL	Alabama	NONE	Yes
35896	Madison County	AL	Alabama	NONE	Yes
35901	Etowah	AL	Alabama	NONE	Yes
35902	Etowah County	AL	Alabama	NONE	Yes
35903	Etowah	AL	Alabama	NONE	Yes
35904	Etowah County	AL	Alabama	NONE	Yes
35905	Etowah	AL	Alabama	NONE	Yes
35906	Etowah	AL	Alabama	NONE	Yes
35907	Etowah County	AL	Alabama	NONE	Yes
35950	Marshall County	AL	Alabama	NONE	Yes
35951	Marshall	AL	Alabama	NONE	Yes
35952	Etowah	AL	Alabama	NONE	Yes
35953	St. Clair County	AL	Alabama	NONE	Yes
35954	Etowah	AL	Alabama	NONE	Yes
35956	Etowah County	AL	Alabama	NONE	Yes
35957	Marshall	AL	Alabama	NONE	Yes
35958	Jackson County	AL	Alabama	NONE	Yes
35959	Cherokee County	AL	Alabama	NONE	Yes
35960	Cherokee County	AL	Alabama	NONE	Yes
35961	Cherokee	AL	Alabama	NONE	Yes
35962	DeKalb	AL	Alabama	NONE	Yes
35963	DeKalb County	AL	Alabama	NONE	Yes
35966	DeKalb	AL	Alabama	NONE	Yes
35967	DeKalb	AL	Alabama	NONE	Yes
35968	DeKalb County	AL	Alabama	NONE	Yes
35971	DeKalb County	AL	Alabama	NONE	Yes
35972	DeKalb	AL	Alabama	NONE	Yes
35973	Cherokee County	AL	Alabama	NONE	Yes
35974	DeKalb County	AL	Alabama	NONE	Yes
35975	DeKalb	AL	Alabama	NONE	Yes
35976	DeKalb	AL	Alabama	NONE	Yes
35978	DeKalb	AL	Alabama	NONE	Yes
35979	DeKalb	AL	Alabama	NONE	Yes
35980	DeKalb	AL	Alabama	NONE	Yes
35981	DeKalb County	AL	Alabama	NONE	Yes
35983	Cherokee County	AL	Alabama	NONE	Yes
35984	DeKalb	AL	Alabama	NONE	Yes
35986	DeKalb County	AL	Alabama	NONE	Yes
35987	St. Clair County	AL	Alabama	NONE	Yes
35988	DeKalb County	AL	Alabama	NONE	Yes
35989	DeKalb County	AL	Alabama	NONE	Yes
35990	Etowah County	AL	Alabama	NONE	Yes
36003	Autauga	AL	Alabama	NONE	Yes
36005	Pike	AL	Alabama	NONE	Yes
36006	Autauga	AL	Alabama	NONE	Yes
36008	Autauga County	AL	Alabama	NONE	Yes
36009	Crenshaw	AL	Alabama	NONE	Yes
36010	Pike	AL	Alabama	NONE	Yes
36013	Montgomery County	AL	Alabama	NONE	Yes
36016	Barbour County	AL	Alabama	NONE	Yes
36017	Barbour County	AL	Alabama	NONE	Yes
36020	Elmore County	AL	Alabama	NONE	Yes
36022	Elmore	AL	Alabama	NONE	Yes
36024	Elmore County	AL	Alabama	NONE	Yes
36025	Elmore County	AL	Alabama	NONE	Yes
36026	Coosa	AL	Alabama	NONE	Yes
36027	Barbour	AL	Alabama	NONE	Yes
36028	Crenshaw	AL	Alabama	NONE	Yes
36029	Bullock	AL	Alabama	NONE	Yes
36030	Elmore	AL	Alabama	NONE	Yes
36031	Macon County	AL	Alabama	NONE	Yes
36032	Elmore	AL	Alabama	NONE	Yes
36033	Elmore	AL	Alabama	NONE	Yes
36034	Crenshaw County	AL	Alabama	NONE	Yes
36035	Elmore	AL	Alabama	NONE	Yes
36036	Elmore	AL	Alabama	NONE	Yes
36037	Elmore	AL	Alabama	NONE	Yes
36038	Covington County	AL	Alabama	NONE	Yes
36039	Elmore	AL	Alabama	NONE	Yes
36040	Lowndes County	AL	Alabama	NONE	Yes
36041	Crenshaw County	AL	Alabama	NONE	Yes
36042	Elmore	AL	Alabama	NONE	Yes
36043	Elmore	AL	Alabama	NONE	Yes
36046	Elmore	AL	Alabama	NONE	Yes
36047	Elmore	AL	Alabama	NONE	Yes
36048	Elmore	AL	Alabama	NONE	Yes
36049	Crenshaw County	AL	Alabama	NONE	Yes
36051	Elmore	AL	Alabama	NONE	Yes
36052	Elmore	AL	Alabama	NONE	Yes
36053	Elmore	AL	Alabama	NONE	Yes
36054	Elmore	AL	Alabama	NONE	Yes
36057	Montgomery County	AL	Alabama	NONE	Yes
36064	Elmore	AL	Alabama	NONE	Yes
36066	Elmore	AL	Alabama	NONE	Yes
36067	Autauga County	AL	Alabama	NONE	Yes
36068	Autauga County	AL	Alabama	NONE	Yes
36069	Elmore	AL	Alabama	NONE	Yes
36071	Elmore	AL	Alabama	NONE	Yes
36072	Barbour County	AL	Alabama	NONE	Yes
36075	Elmore	AL	Alabama	NONE	Yes
36078	Elmore	AL	Alabama	NONE	Yes
36079	Elmore	AL	Alabama	NONE	Yes
36080	Elmore	AL	Alabama	NONE	Yes
36081	Elmore	AL	Alabama	NONE	Yes
36082	Pike County	AL	Alabama	NONE	Yes
36083	Macon County	AL	Alabama	NONE	Yes
36087	Macon County	AL	Alabama	NONE	Yes
36088	Macon County	AL	Alabama	NONE	Yes
36089	Bullock County	AL	Alabama	NONE	Yes
36091	Elmore	AL	Alabama	NONE	Yes
36092	Elmore County	AL	Alabama	NONE	Yes
36093	Elmore County	AL	Alabama	NONE	Yes
36101	Montgomery County	AL	Alabama	NONE	Yes
36102	Montgomery County	AL	Alabama	NONE	Yes
36103	Montgomery County	AL	Alabama	NONE	Yes
36104	Montgomery County	AL	Alabama	NONE	Yes
36105	Montgomery County	AL	Alabama	NONE	Yes
36106	Montgomery County	AL	Alabama	NONE	Yes
36107	Montgomery County	AL	Alabama	NONE	Yes
36108	Montgomery	AL	Alabama	NONE	Yes
36109	Montgomery County	AL	Alabama	NONE	Yes
36110	Montgomery	AL	Alabama	NONE	Yes
36111	Montgomery County	AL	Alabama	NONE	Yes
36112	Montgomery County	AL	Alabama	NONE	Yes
36113	Montgomery County	AL	Alabama	NONE	Yes
36114	Montgomery County	AL	Alabama	NONE	Yes
36115	Montgomery County	AL	Alabama	NONE	Yes
36116	Montgomery County	AL	Alabama	NONE	Yes
36117	Montgomery County	AL	Alabama	NONE	Yes
36119	Montgomery County	AL	Alabama	NONE	Yes
36120	Montgomery County	AL	Alabama	NONE	Yes
36121	Montgomery County	AL	Alabama	NONE	Yes
36123	Montgomery County	AL	Alabama	NONE	Yes
36124	Montgomery County	AL	Alabama	NONE	Yes
36125	Montgomery County	AL	Alabama	NONE	Yes
36130	Montgomery County	AL	Alabama	NONE	Yes
36131	Montgomery County	AL	Alabama	NONE	Yes
36201	Calhoun County	AL	Alabama	NONE	Yes
36202	Calhoun County	AL	Alabama	NONE	Yes
36203	Calhoun	AL	Alabama	NONE	Yes
36204	Calhoun County	AL	Alabama	NONE	Yes
36205	Calhoun County	AL	Alabama	NONE	Yes
36206	Calhoun County	AL	Alabama	NONE	Yes
36207	Calhoun	AL	Alabama	NONE	Yes
36250	Calhoun County	AL	Alabama	NONE	Yes
36251	Calhoun	AL	Alabama	NONE	Yes
36255	Calhoun	AL	Alabama	NONE	Yes
36256	Calhoun	AL	Alabama	NONE	Yes
36257	Calhoun County	AL	Alabama	NONE	Yes
36258	Calhoun	AL	Alabama	NONE	Yes
36260	Calhoun	AL	Alabama	NONE	Yes
36262	Cleburne County	AL	Alabama	NONE	Yes
36263	Randolph County	AL	Alabama	NONE	Yes
36264	Calhoun	AL	Alabama	NONE	Yes
36265	Calhoun County	AL	Alabama	NONE	Yes
36266	Calhoun	AL	Alabama	NONE	Yes
36267	Clay County	AL	Alabama	NONE	Yes
36268	Calhoun	AL	Alabama	NONE	Yes
36269	Cleburne County	AL	Alabama	NONE	Yes
36271	Calhoun County	AL	Alabama	NONE	Yes
36272	Calhoun	AL	Alabama	NONE	Yes
36273	Cleburne County	AL	Alabama	NONE	Yes
36274	Calhoun	AL	Alabama	NONE	Yes
36276	Calhoun	AL	Alabama	NONE	Yes
36277	Calhoun County	AL	Alabama	NONE	Yes
36278	Randolph County	AL	Alabama	NONE	Yes
36279	Calhoun	AL	Alabama	NONE	Yes
36280	Randolph County	AL	Alabama	NONE	Yes
36301	Dale	AL	Alabama	NONE	Yes
36302	Houston County	AL	Alabama	NONE	Yes
36303	Dale	AL	Alabama	NONE	Yes
36304	Houston County	AL	Alabama	NONE	Yes
36305	Dale	AL	Alabama	NONE	Yes
36310	Henry County	AL	Alabama	NONE	Yes
36311	Dale	AL	Alabama	NONE	Yes
36312	Houston County	AL	Alabama	NONE	Yes
36313	Geneva County	AL	Alabama	NONE	Yes
36314	Geneva County	AL	Alabama	NONE	Yes
36316	Dale	AL	Alabama	NONE	Yes
36317	Dale	AL	Alabama	NONE	Yes
36318	Dale	AL	Alabama	NONE	Yes
36319	Dale	AL	Alabama	NONE	Yes
36320	Houston County	AL	Alabama	NONE	Yes
36321	Houston County	AL	Alabama	NONE	Yes
36322	Dale	AL	Alabama	NONE	Yes
36323	Coffee County	AL	Alabama	NONE	Yes
36330	Dale	AL	Alabama	NONE	Yes
36340	Geneva County	AL	Alabama	NONE	Yes
36343	Houston County	AL	Alabama	NONE	Yes
36344	Geneva County	AL	Alabama	NONE	Yes
36345	Dale	AL	Alabama	NONE	Yes
36346	Coffee County	AL	Alabama	NONE	Yes
36350	Dale	AL	Alabama	NONE	Yes
36351	Coffee County	AL	Alabama	NONE	Yes
36352	Dale	AL	Alabama	NONE	Yes
36353	Dale	AL	Alabama	NONE	Yes
36360	Dale	AL	Alabama	NONE	Yes
36361	Dale County	AL	Alabama	NONE	Yes
36362	Dale County	AL	Alabama	NONE	Yes
36370	Houston County	AL	Alabama	NONE	Yes
36371	Dale County	AL	Alabama	NONE	Yes
36373	Henry County	AL	Alabama	NONE	Yes
36374	Dale	AL	Alabama	NONE	Yes
36375	Dale	AL	Alabama	NONE	Yes
36376	Houston County	AL	Alabama	NONE	Yes
36401	Covington	AL	Alabama	NONE	Yes
36420	Covington	AL	Alabama	NONE	Yes
36421	Covington	AL	Alabama	NONE	Yes
36425	Monroe County	AL	Alabama	NONE	Yes
36426	Covington	AL	Alabama	NONE	Yes
36432	Covington	AL	Alabama	NONE	Yes
36435	Covington	AL	Alabama	NONE	Yes
36436	Clarke County	AL	Alabama	NONE	Yes
36439	Monroe County	AL	Alabama	NONE	Yes
36441	Escambia County	AL	Alabama	NONE	Yes
36442	Covington County	AL	Alabama	NONE	Yes
36444	Monroe County	AL	Alabama	NONE	Yes
36445	Monroe County	AL	Alabama	NONE	Yes
36446	Clarke County	AL	Alabama	NONE	Yes
36451	Clarke County	AL	Alabama	NONE	Yes
36453	Covington	AL	Alabama	NONE	Yes
36454	Conecuh County	AL	Alabama	NONE	Yes
36455	Covington County	AL	Alabama	NONE	Yes
36456	Covington	AL	Alabama	NONE	Yes
36460	Covington	AL	Alabama	NONE	Yes
36467	Covington	AL	Alabama	NONE	Yes
36470	Monroe County	AL	Alabama	NONE	Yes
36471	Covington	AL	Alabama	NONE	Yes
36473	Conecuh County	AL	Alabama	NONE	Yes
36474	Covington	AL	Alabama	NONE	Yes
36475	Covington	AL	Alabama	NONE	Yes
36476	Covington County	AL	Alabama	NONE	Yes
36477	Covington	AL	Alabama	NONE	Yes
36480	Covington	AL	Alabama	NONE	Yes
36481	Monroe County	AL	Alabama	NONE	Yes
36482	Covington	AL	Alabama	NONE	Yes
36483	Covington	AL	Alabama	NONE	Yes
36502	Baldwin	AL	Alabama	NONE	Yes
36503	Escambia County	AL	Alabama	NONE	Yes
36505	Baldwin	AL	Alabama	NONE	Yes
36507	Baldwin County	AL	Alabama	NONE	Yes
36509	Mobile County	AL	Alabama	NONE	Yes
36511	Baldwin County	AL	Alabama	NONE	Yes
36512	Mobile County	AL	Alabama	NONE	Yes
36513	Washington County	AL	Alabama	NONE	Yes
36518	Washington County	AL	Alabama	NONE	Yes
36521	Mobile County	AL	Alabama	NONE	Yes
36522	Baldwin	AL	Alabama	NONE	Yes
36523	Mobile County	AL	Alabama	NONE	Yes
36524	Baldwin	AL	Alabama	NONE	Yes
36525	Baldwin	AL	Alabama	NONE	Yes
36526	Baldwin County	AL	Alabama	NONE	Yes
36527	Baldwin County	AL	Alabama	NONE	Yes
36528	Mobile County	AL	Alabama	NONE	Yes
36529	Washington County	AL	Alabama	NONE	Yes
36530	Baldwin County	AL	Alabama	NONE	Yes
36532	Baldwin County	AL	Alabama	NONE	Yes
36533	Baldwin County	AL	Alabama	NONE	Yes
36535	Baldwin County	AL	Alabama	NONE	Yes
36536	Baldwin County	AL	Alabama	NONE	Yes
36538	Washington County	AL	Alabama	NONE	Yes
36539	Washington County	AL	Alabama	NONE	Yes
36540	Baldwin	AL	Alabama	NONE	Yes
36541	Mobile County	AL	Alabama	NONE	Yes
36542	Baldwin County	AL	Alabama	NONE	Yes
36543	Escambia County	AL	Alabama	NONE	Yes
36544	Mobile County	AL	Alabama	NONE	Yes
36545	Baldwin	AL	Alabama	NONE	Yes
36547	Baldwin County	AL	Alabama	NONE	Yes
36548	Washington County	AL	Alabama	NONE	Yes
36549	Baldwin County	AL	Alabama	NONE	Yes
36550	Baldwin	AL	Alabama	NONE	Yes
36551	Baldwin County	AL	Alabama	NONE	Yes
36553	Washington County	AL	Alabama	NONE	Yes
36555	Baldwin County	AL	Alabama	NONE	Yes
36556	Baldwin	AL	Alabama	NONE	Yes
36558	Baldwin	AL	Alabama	NONE	Yes
36559	Baldwin County	AL	Alabama	NONE	Yes
36560	Baldwin	AL	Alabama	NONE	Yes
36561	Baldwin County	AL	Alabama	NONE	Yes
36562	Baldwin	AL	Alabama	NONE	Yes
36564	Baldwin County	AL	Alabama	NONE	Yes
36567	Baldwin County	AL	Alabama	NONE	Yes
36568	Mobile County	AL	Alabama	NONE	Yes
36569	Washington County	AL	Alabama	NONE	Yes
36571	Mobile County	AL	Alabama	NONE	Yes
36572	Mobile County	AL	Alabama	NONE	Yes
36574	Baldwin County	AL	Alabama	NONE	Yes
36575	Mobile County	AL	Alabama	NONE	Yes
36576	Baldwin County	AL	Alabama	NONE	Yes
36577	Baldwin County	AL	Alabama	NONE	Yes
36578	Baldwin County	AL	Alabama	NONE	Yes
36579	Baldwin	AL	Alabama	NONE	Yes
36580	Baldwin County	AL	Alabama	NONE	Yes
36581	Washington County	AL	Alabama	NONE	Yes
36582	Mobile County	AL	Alabama	NONE	Yes
36583	Washington County	AL	Alabama	NONE	Yes
36584	Washington County	AL	Alabama	NONE	Yes
36585	Baldwin	AL	Alabama	NONE	Yes
36587	Mobile County	AL	Alabama	NONE	Yes
36590	Mobile County	AL	Alabama	NONE	Yes
36601	Mobile County	AL	Alabama	NONE	Yes
36602	Mobile County	AL	Alabama	NONE	Yes
36603	Mobile County	AL	Alabama	NONE	Yes
36604	Mobile County	AL	Alabama	NONE	Yes
36605	Mobile County	AL	Alabama	NONE	Yes
36606	Mobile County	AL	Alabama	NONE	Yes
36607	Mobile County	AL	Alabama	NONE	Yes
36608	Mobile County	AL	Alabama	NONE	Yes
36609	Mobile County	AL	Alabama	NONE	Yes
36610	Mobile	AL	Alabama	NONE	Yes
36611	Mobile County	AL	Alabama	NONE	Yes
36612	Mobile County	AL	Alabama	NONE	Yes
36613	Mobile County	AL	Alabama	NONE	Yes
36615	Mobile County	AL	Alabama	NONE	Yes
36616	Mobile County	AL	Alabama	NONE	Yes
36617	Mobile County	AL	Alabama	NONE	Yes
36618	Mobile County	AL	Alabama	NONE	Yes
36619	Mobile County	AL	Alabama	NONE	Yes
36633	Mobile County	AL	Alabama	NONE	Yes
36640	Mobile County	AL	Alabama	NONE	Yes
36652	Mobile County	AL	Alabama	NONE	Yes
36660	Mobile County	AL	Alabama	NONE	Yes
36663	Mobile County	AL	Alabama	NONE	Yes
36670	Mobile County	AL	Alabama	NONE	Yes
36671	Mobile County	AL	Alabama	NONE	Yes
36685	Mobile County	AL	Alabama	NONE	Yes
36688	Mobile County	AL	Alabama	NONE	Yes
36689	Mobile County	AL	Alabama	NONE	Yes
36691	Mobile County	AL	Alabama	NONE	Yes
36693	Mobile County	AL	Alabama	NONE	Yes
36695	Mobile County	AL	Alabama	NONE	Yes
36701	Wilcox	AL	Alabama	NONE	Yes
36702	Dallas County	AL	Alabama	NONE	Yes
36703	Wilcox	AL	Alabama	NONE	Yes
36720	Wilcox	AL	Alabama	NONE	Yes
36722	Wilcox	AL	Alabama	NONE	Yes
36723	Wilcox County	AL	Alabama	NONE	Yes
36726	Wilcox County	AL	Alabama	NONE	Yes
36727	Clarke County	AL	Alabama	NONE	Yes
36728	Wilcox	AL	Alabama	NONE	Yes
36732	Wilcox	AL	Alabama	NONE	Yes
36736	Marengo County	AL	Alabama	NONE	Yes
36738	Wilcox	AL	Alabama	NONE	Yes
36740	Wilcox	AL	Alabama	NONE	Yes
36741	Wilcox County	AL	Alabama	NONE	Yes
36742	Wilcox	AL	Alabama	NONE	Yes
36744	Wilcox	AL	Alabama	NONE	Yes
36748	Marengo County	AL	Alabama	NONE	Yes
36749	Wilcox	AL	Alabama	NONE	Yes
36750	Wilcox	AL	Alabama	NONE	Yes
36751	Wilcox	AL	Alabama	NONE	Yes
36752	Lowndes County	AL	Alabama	NONE	Yes
36753	Wilcox County	AL	Alabama	NONE	Yes
36754	Marengo County	AL	Alabama	NONE	Yes
36756	Perry County	AL	Alabama	NONE	Yes
36758	Wilcox	AL	Alabama	NONE	Yes
36759	Wilcox	AL	Alabama	NONE	Yes
36761	Wilcox	AL	Alabama	NONE	Yes
36763	Marengo County	AL	Alabama	NONE	Yes
36764	Marengo County	AL	Alabama	NONE	Yes
36765	Wilcox	AL	Alabama	NONE	Yes
36766	Wilcox County	AL	Alabama	NONE	Yes
36767	Dallas County	AL	Alabama	NONE	Yes
36768	Wilcox	AL	Alabama	NONE	Yes
36769	Wilcox County	AL	Alabama	NONE	Yes
36773	Wilcox	AL	Alabama	NONE	Yes
36775	Wilcox	AL	Alabama	NONE	Yes
36776	Wilcox	AL	Alabama	NONE	Yes
36782	Marengo County	AL	Alabama	NONE	Yes
36783	Wilcox	AL	Alabama	NONE	Yes
36784	Wilcox	AL	Alabama	NONE	Yes
36785	Wilcox	AL	Alabama	NONE	Yes
36786	Wilcox	AL	Alabama	NONE	Yes
36790	Chilton County	AL	Alabama	NONE	Yes
36792	Wilcox	AL	Alabama	NONE	Yes
36793	Wilcox	AL	Alabama	NONE	Yes
36801	Lee	AL	Alabama	NONE	Yes
36803	Lee County	AL	Alabama	NONE	Yes
36804	Lee	AL	Alabama	NONE	Yes
36830	Lee	AL	Alabama	NONE	Yes
36831	Lee County	AL	Alabama	NONE	Yes
36832	Lee	AL	Alabama	NONE	Yes
36849	Lee County	AL	Alabama	NONE	Yes
36850	Lee	AL	Alabama	NONE	Yes
36851	Russell County	AL	Alabama	NONE	Yes
36852	Lee	AL	Alabama	NONE	Yes
36853	Lee	AL	Alabama	NONE	Yes
36854	Lee	AL	Alabama	NONE	Yes
36855	Chambers County	AL	Alabama	NONE	Yes
36856	Russell County	AL	Alabama	NONE	Yes
36858	Russell County	AL	Alabama	NONE	Yes
36860	Lee	AL	Alabama	NONE	Yes
36861	Tallapoosa County	AL	Alabama	NONE	Yes
36862	Chambers County	AL	Alabama	NONE	Yes
36863	Chambers County	AL	Alabama	NONE	Yes
36865	Lee County	AL	Alabama	NONE	Yes
36866	Lee	AL	Alabama	NONE	Yes
36867	Lee	AL	Alabama	NONE	Yes
36868	Russell County	AL	Alabama	NONE	Yes
36869	Russell County	AL	Alabama	NONE	Yes
36870	Lee	AL	Alabama	NONE	Yes
36871	Lee	AL	Alabama	NONE	Yes
36874	Lee	AL	Alabama	NONE	Yes
36875	Russell County	AL	Alabama	NONE	Yes
36877	Lee County	AL	Alabama	NONE	Yes
36879	Lee	AL	Alabama	NONE	Yes
36901	Sumter County	AL	Alabama	NONE	Yes
36904	Choctaw County	AL	Alabama	NONE	Yes
36907	Sumter County	AL	Alabama	NONE	Yes
36908	Choctaw County	AL	Alabama	NONE	Yes
36910	Choctaw County	AL	Alabama	NONE	Yes
36912	Sumter	AL	Alabama	NONE	Yes
36913	Choctaw County	AL	Alabama	NONE	Yes
36915	Choctaw County	AL	Alabama	NONE	Yes
36916	Sumter	AL	Alabama	NONE	Yes
36919	Sumter	AL	Alabama	NONE	Yes
36921	Sumter	AL	Alabama	NONE	Yes
36922	Sumter	AL	Alabama	NONE	Yes
36925	Sumter	AL	Alabama	NONE	Yes
71601	Jefferson County	AR	Arkansas	NONE	Yes
71602	Jefferson	AR	Arkansas	NONE	Yes
71603	Jefferson	AR	Arkansas	NONE	Yes
71630	Desha	AR	Arkansas	NONE	Yes
71631	Bradley	AR	Arkansas	NONE	Yes
71635	Ashley County	AR	Arkansas	NONE	Yes
71638	Chicot	AR	Arkansas	NONE	Yes
71639	Desha	AR	Arkansas	NONE	Yes
71640	Chicot County	AR	Arkansas	NONE	Yes
71642	Ashley	AR	Arkansas	NONE	Yes
71643	Lincoln	AR	Arkansas	NONE	Yes
71644	Lincoln	AR	Arkansas	NONE	Yes
71646	Lincoln	AR	Arkansas	NONE	Yes
71647	Lincoln	AR	Arkansas	NONE	Yes
71651	Lincoln	AR	Arkansas	NONE	Yes
71652	Lincoln	AR	Arkansas	NONE	Yes
71653	Lincoln	AR	Arkansas	NONE	Yes
71654	Lincoln	AR	Arkansas	NONE	Yes
71655	Lincoln	AR	Arkansas	NONE	Yes
71658	Lincoln	AR	Arkansas	NONE	Yes
71659	Jefferson County	AR	Arkansas	NONE	Yes
71660	Lincoln	AR	Arkansas	NONE	Yes
71661	Lincoln	AR	Arkansas	NONE	Yes
71662	Desha County	AR	Arkansas	NONE	Yes
71663	Lincoln	AR	Arkansas	NONE	Yes
71665	Lincoln	AR	Arkansas	NONE	Yes
71666	Desha County	AR	Arkansas	NONE	Yes
71667	Lincoln	AR	Arkansas	NONE	Yes
71670	Lincoln	AR	Arkansas	NONE	Yes
71671	Lincoln	AR	Arkansas	NONE	Yes
71674	Lincoln	AR	Arkansas	NONE	Yes
71675	Lincoln	AR	Arkansas	NONE	Yes
71676	Lincoln	AR	Arkansas	NONE	Yes
71677	Lincoln	AR	Arkansas	NONE	Yes
71678	Lincoln County	AR	Arkansas	NONE	Yes
71701	Ouachita	AR	Arkansas	NONE	Yes
71720	Ouachita	AR	Arkansas	NONE	Yes
71721	Clark County	AR	Arkansas	NONE	Yes
71722	Nevada County	AR	Arkansas	NONE	Yes
71724	Union County	AR	Arkansas	NONE	Yes
71725	Dallas	AR	Arkansas	NONE	Yes
71726	Ouachita	AR	Arkansas	NONE	Yes
71728	Clark County	AR	Arkansas	NONE	Yes
71730	Union	AR	Arkansas	NONE	Yes
71731	Union County	AR	Arkansas	NONE	Yes
71740	Columbia	AR	Arkansas	NONE	Yes
71742	Dallas	AR	Arkansas	NONE	Yes
71743	Clark	AR	Arkansas	NONE	Yes
71744	Calhoun County	AR	Arkansas	NONE	Yes
71745	Calhoun County	AR	Arkansas	NONE	Yes
71747	Union	AR	Arkansas	NONE	Yes
71748	Dallas County	AR	Arkansas	NONE	Yes
71749	Union County	AR	Arkansas	NONE	Yes
71750	Union	AR	Arkansas	NONE	Yes
71751	Union	AR	Arkansas	NONE	Yes
71752	Union	AR	Arkansas	NONE	Yes
71753	Union	AR	Arkansas	NONE	Yes
71754	Columbia County	AR	Arkansas	NONE	Yes
71758	Union	AR	Arkansas	NONE	Yes
71759	Union County	AR	Arkansas	NONE	Yes
71762	Union	AR	Arkansas	NONE	Yes
71763	Union	AR	Arkansas	NONE	Yes
71764	Union	AR	Arkansas	NONE	Yes
71765	Union	AR	Arkansas	NONE	Yes
